,Code,accountsPayable,cash,commonStock,deferredLongTermAssetCharges,goodWill,intangibleAssets,longTermDebt,longTermInvestments,minorityInterest,netReceivables,netTangibleAssets,otherAssets,otherCurrentAssets,otherCurrentLiab,otherLiab,otherStockholderEquity,propertyPlantEquipment,retainedEarnings,shortLongTermDebt,shortTermInvestments,totalAssets,totalCurrentAssets,totalCurrentLiabilities,totalLiab,totalStockholderEquity,treasuryStock,inventory,capitalSurplus,deferredLongTermLiab
2021-06-30 00:00:00,BKL,63609000.0,70054000.0,196126000.0,21031000.0,21864000.0,50820000.0,,1542000.0,5798000.0,120747000.0,300472000.0,21160000.0,15138000.0,58014000.0,15403000.0,4002000.0,143407000.0,173028000.0,,,560422000.0,321629000.0,144172000.0,181468000.0,373156000.0,4002000.0,115690000.0,,
2021-06-30 00:00:00,LFG,,499218000.0,719000000.0,67462000.0,39494000.0,246240000.0,9660532000.0,12288543000.0,-7236000.0,259372000.0,759729000.0,102501000.0,104651000.0,92042000.0,51634000.0,-114145000.0,21950000.0,440608000.0,9799000.0,,13567167000.0,868439000.0,2807997000.0,12528940000.0,1045463000.0,-114145000.0,,,3253000.0
2020-06-30 00:00:00,AVN,17300000.0,39200000.0,1125100000.0,,140400000.0,3800000.0,750000000.0,5800000.0,,6400000.0,1196300000.0,1000000.0,6500000.0,22900000.0,500000.0,1000000.0,1933300000.0,214400000.0,1800000.0,,2136400000.0,52100000.0,43400000.0,795900000.0,1340500000.0,1000000.0,,,
0,VHY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,ETHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30 00:00:00,NAN,2051000.0,96027000.0,113539000.0,10048000.0,,278000.0,,,,28362000.0,135290000.0,10380000.0,2085000.0,10088000.0,6185000.0,20912000.0,9334000.0,1117000.0,,,162304000.0,142312000.0,19539000.0,26736000.0,135568000.0,20912000.0,11865000.0,,132000.0
2021-03-31 00:00:00,ZEL,302000000.0,162000000.0,767000000.0,,158000000.0,497000000.0,601000000.0,42000000.0,-2000000.0,299000000.0,358000000.0,51000000.0,78000000.0,372000000.0,199000000.0,202000000.0,1096000000.0,44000000.0,169000000.0,,2953000000.0,1109000000.0,859000000.0,1942000000.0,1013000000.0,202000000.0,570000000.0,,
2021-06-30 00:00:00,OCL,7463000.0,48360000.0,6943000.0,2170000.0,32716000.0,2828000.0,,,,15667000.0,11407000.0,2256000.0,51000.0,41138000.0,1002000.0,440000.0,13072000.0,50380000.0,,,116649000.0,65777000.0,60208000.0,69698000.0,46951000.0,-10372000.0,,,
2020-06-30 00:00:00,PTM,3830000.0,105333000.0,751355000.0,,,612000.0,,152645000.0,,32768000.0,318349000.0,,,10825000.0,7265000.0,-572082000.0,12064000.0,173045000.0,,49876000.0,355212000.0,189891000.0,21901000.0,36251000.0,318961000.0,-605439000.0,,,
2020-09-30 00:00:00,ELD,452775000.0,50741000.0,1645561000.0,103767000.0,146952000.0,159295000.0,25000000.0,57742000.0,1325000.0,599459000.0,364754000.0,103767000.0,,69447000.0,9908000.0,-27670000.0,133070000.0,-946890000.0,,,1554065000.0,953239000.0,770830000.0,881739000.0,671001000.0,-27670000.0,300664000.0,,
0,IAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30 00:00:00,AIZ,524000000.0,44000000.0,2197000000.0,,,179000000.0,1023000000.0,138000000.0,,266000000.0,926000000.0,434000000.0,142000000.0,767000000.0,835000000.0,-50000000.0,5117000000.0,-1042000000.0,524000000.0,222000000.0,6694000000.0,826000000.0,2353000000.0,5589000000.0,1105000000.0,-50000000.0,92000000.0,,
2020-12-31 00:00:00,JHG,3200000.0,1108100000.0,270600000.0,700000.0,1383900000.0,2686300000.0,313300000.0,14400000.0,103200000.0,490400000.0,646200000.0,212800000.0,77400000.0,195100000.0,710600000.0,-324000000.0,199700000.0,1062100000.0,,482700000.0,6690800000.0,2193700000.0,727800000.0,1871200000.0,4716400000.0,-431300000.0,,3815000000.0,
0,VGAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-30 00:00:00,NUF,788215000.0,423914000.0,1834934000.0,141731000.0,208945000.0,778430000.0,669413000.0,2653000.0,246932000.0,847768000.0,812428000.0,486381000.0,5980000.0,117485000.0,266306000.0,74679000.0,436685000.0,-109810000.0,216088000.0,,4265565000.0,2352471000.0,1156716000.0,2218830000.0,1799803000.0,74679000.0,1046929000.0,,341531000.0
2021-06-30 00:00:00,RRL,30833000.0,242627000.0,1095533000.0,,,2688000.0,293821000.0,,,10572000.0,1581617000.0,185643000.0,8658000.0,65989000.0,217545000.0,35157000.0,1701319000.0,453615000.0,,183000.0,2313165000.0,423515000.0,182129000.0,728860000.0,1584305000.0,35157000.0,161475000.0,,
2021-06-30 00:00:00,LSF,,483995000.0,1215825000.0,,,,,,,43798000.0,1574311000.0,,7963000.0,1749895000.0,117380000.0,,,358486000.0,,,3560864000.0,3560864000.0,1869173000.0,1986553000.0,1574311000.0,,,,
0,A200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31 00:00:00,TLX,5808000.0,77945000.0,167058000.0,,4224000.0,54965000.0,95000.0,,,14191000.0,19827000.0,183000.0,,10888000.0,57409000.0,4919000.0,4821000.0,-92961000.0,264000.0,,157821000.0,93628000.0,19956000.0,78805000.0,79016000.0,4919000.0,633000.0,,
2020-12-31 00:00:00,IVC,60514000.0,118781000.0,511293000.0,,212706000.0,30809000.0,246587000.0,4000.0,1423000.0,52467000.0,286962000.0,629571000.0,58241000.0,84456000.0,648747000.0,9977000.0,608645000.0,23495000.0,600000.0,,1755341000.0,273606000.0,181648000.0,1223441000.0,530477000.0,-4311000.0,44117000.0,,36593000.0
0,MVW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30 00:00:00,AUB,181951000.0,84374000.0,258947000.0,14538000.0,329421000.0,53128000.0,220067000.0,271041000.0,61655000.0,63165000.0,47652000.0,20413000.0,165028000.0,48844000.0,20210000.0,-7751000.0,35222000.0,179005000.0,10095000.0,,1021792000.0,312567000.0,267617000.0,529936000.0,430201000.0,-7751000.0,,,2948000.0
2021-06-30 00:00:00,MFF,,3023000.0,679653000.0,,,,,,,617000.0,1593562000.0,,,89000.0,269420000.0,,,913909000.0,,1994678000.0,1998338000.0,1998338000.0,135356000.0,404776000.0,1593562000.0,,,,
2021-06-30 00:00:00,BGA,315500000.0,87200000.0,875700000.0,4600000.0,347400000.0,242100000.0,391900000.0,46600000.0,,378300000.0,671200000.0,4700000.0,10100000.0,91300000.0,69500000.0,25900000.0,1011900000.0,359100000.0,,,2486100000.0,833400000.0,684900000.0,1225400000.0,1260700000.0,25900000.0,345000000.0,,
2021-06-30 00:00:00,TPW,18864000.0,97504000.0,115397000.0,7845000.0,4532000.0,3210000.0,,,,104000.0,76262000.0,8233000.0,579000.0,24072000.0,635000.0,4749000.0,8150000.0,-36142000.0,,943000.0,148346000.0,124221000.0,58609000.0,64342000.0,84004000.0,4749000.0,21341000.0,,349000.0
2021-06-30 00:00:00,SLK,36201000.0,103497000.0,572377000.0,,457404000.0,95622000.0,287137000.0,,3000.0,92398000.0,55077000.0,,4513000.0,91903000.0,25553000.0,-8862000.0,579494000.0,44588000.0,20760000.0,,1359439000.0,226919000.0,305523000.0,751333000.0,608103000.0,-8862000.0,14308000.0,,
2021-06-30 00:00:00,MAQ,28660000.0,19806000.0,44612000.0,2743000.0,,12582000.0,132000000.0,,,57767000.0,123798000.0,29244000.0,1378000.0,33138000.0,8559000.0,5137000.0,286928000.0,86631000.0,,,422027000.0,93273000.0,73464000.0,285647000.0,136380000.0,5137000.0,,,16689000.0
2021-06-30 00:00:00,DEG,15950850.0,70949700.0,235892228.0,,,,,111871.0,,1503359.0,175637400.0,,6548.0,1388272.0,1087533.0,1339024.0,123207895.0,-61593852.0,,,196904417.0,73584651.0,18308904.0,21267017.0,175637400.0,1339024.0,206656.0,,
2021-06-30 00:00:00,ASM,221000.0,93324000.0,207162000.0,,,4668000.0,,224000.0,59000.0,392000.0,197878000.0,663000.0,581000.0,1003000.0,24647000.0,926000.0,128193000.0,-16866000.0,,,228635000.0,94887000.0,1383000.0,26030000.0,202546000.0,926000.0,243000.0,11324000.0,
0,WLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31 00:00:00,RBD,41265000.0,35666000.0,154565000.0,39658000.0,248447000.0,73351000.0,231038000.0,,,11354000.0,-91326000.0,40867000.0,3384000.0,38158000.0,3961000.0,-10360000.0,737217000.0,86267000.0,8058000.0,,1172963000.0,73081000.0,144281000.0,942491000.0,230472000.0,-10360000.0,16607000.0,,65000.0
2021-05-02 00:00:00,CKF,79255000.0,95717000.0,290788000.0,41129000.0,426566000.0,24497000.0,272309000.0,2402000.0,,2786000.0,-88124000.0,41485000.0,5162000.0,25117000.0,11556000.0,10756000.0,548019000.0,61395000.0,1536000.0,,1153805000.0,110836000.0,143400000.0,790866000.0,362939000.0,10756000.0,7171000.0,,
2020-12-31 00:00:00,ERA,38453000.0,204350000.0,1177656000.0,,,,,,,131104000.0,214579000.0,425930000.0,12423000.0,163765000.0,556116000.0,395383000.0,91612000.0,-1358460000.0,,,1000153000.0,482611000.0,229272000.0,785574000.0,214579000.0,395383000.0,132704000.0,,
2021-06-27 00:00:00,CCX,13395000.0,71457000.0,158368000.0,7808000.0,45199000.0,30403000.0,,,,5606000.0,107300000.0,7808000.0,1306000.0,38562000.0,1160000.0,417000.0,32633000.0,24117000.0,,,266972000.0,150929000.0,64142000.0,84070000.0,182902000.0,417000.0,66996000.0,,
0,MXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31 00:00:00,HTA,120000.0,23657000.0,4204488000.0,,,,,825742000.0,,27000.0,760422000.0,,,,,70434000.0,,-3514500000.0,,,849426000.0,23684000.0,89004000.0,89004000.0,760422000.0,70434000.0,,,
2020-09-30 00:00:00,GNC,124700000.0,124700000.0,572800000.0,89100000.0,85600000.0,39500000.0,150300000.0,146700000.0,,216100000.0,970200000.0,90600000.0,152100000.0,119600000.0,31400000.0,16300000.0,855300000.0,506200000.0,,,2002100000.0,784400000.0,520200000.0,906800000.0,1095300000.0,16300000.0,277400000.0,,
2021-06-30 00:00:00,MGH,20578740.0,17996088.0,279635572.0,4361322.0,34682496.0,19602160.0,84074853.0,8000000.0,,48034821.0,200115654.0,62202453.0,4929046.0,26172991.0,27062235.0,-105831919.0,232995733.0,80596657.0,19857109.0,1768001.0,489207900.0,131725058.0,86464569.0,234807590.0,254400310.0,-105831919.0,57005110.0,,
2021-06-30 00:00:00,SLR,54605000.0,328890000.0,1023106000.0,80745000.0,90695000.0,,,11391000.0,,6767000.0,805083000.0,133313000.0,,250000.0,44679000.0,5924000.0,449991000.0,-133252000.0,,,1090866000.0,405476000.0,110678000.0,195088000.0,895778000.0,5924000.0,69584000.0,,
2017-06-30 00:00:00,ARF,7285000.0,9082000.0,202179000.0,,10816000.0,,171655000.0,,68368000.0,8154000.0,353292000.0,860000.0,459000.0,9529000.0,337000.0,,591911000.0,161929000.0,171655000.0,,621282000.0,17695000.0,16814000.0,188806000.0,364108000.0,,,,
2020-12-27 00:00:00,CGC,59007000.0,32450000.0,580734000.0,23894000.0,198165000.0,11285000.0,162013000.0,21567000.0,27612000.0,96900000.0,379500000.0,27918000.0,2832000.0,90756000.0,25742000.0,-6762000.0,818491000.0,14978000.0,14706000.0,,1305333000.0,227907000.0,217067000.0,688771000.0,588950000.0,-6762000.0,85299000.0,,
2021-06-30 00:00:00,COF,15436000.0,15644000.0,1283138000.0,,,,708040000.0,,,5369000.0,1274992000.0,,1625000.0,37731000.0,,,2046221000.0,-8146000.0,,,2068859000.0,22638000.0,53167000.0,793867000.0,1274992000.0,,,,
2021-06-26 00:00:00,ING,256200000.0,158100000.0,108100000.0,7700000.0,,,400100000.0,2100000.0,,219200000.0,163600000.0,7700000.0,125500000.0,63300000.0,30200000.0,30800000.0,1832800000.0,24700000.0,1500000.0,,2545000000.0,702400000.0,703000000.0,2381400000.0,163600000.0,30800000.0,196100000.0,,
2021-06-30 00:00:00,VUL,1442980.0,114705865.0,136500372.0,,,173188.0,,,,778987.0,128811359.0,,418513.0,167765.0,,7899461.0,15667528.0,-15415286.0,,,131744081.0,115903365.0,2262987.0,2759534.0,128984547.0,7899461.0,,,
2020-12-31 00:00:00,360,2420000.0,56413000.0,50000.0,,764000.0,,,,,9062000.0,63731000.0,3257000.0,3381000.0,11855000.0,701000.0,-621000.0,3439000.0,-131786000.0,,,86313000.0,78853000.0,19510000.0,21818000.0,64495000.0,-621000.0,,196852000.0,569000.0
2021-06-30 00:00:00,JLG,82472000.0,43313000.0,64651000.0,4883000.0,30667000.0,17491000.0,7800000.0,,7846000.0,119505000.0,17404000.0,4883000.0,,46990000.0,4781000.0,-19826000.0,28751000.0,20737000.0,1850000.0,,248365000.0,166573000.0,147717000.0,174957000.0,65562000.0,-19826000.0,825000.0,,
0,VAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,HBRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,VDHG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30 00:00:00,PSI,1986000.0,47824000.0,331174000.0,,333254000.0,87626000.0,176679000.0,59698000.0,1115000.0,66160000.0,-75588000.0,1461000.0,244983000.0,46716000.0,44397000.0,-37250000.0,38846000.0,51368000.0,,945000.0,888864000.0,367979000.0,302112000.0,542457000.0,345292000.0,-37250000.0,,,
2021-06-27 00:00:00,AX1,76631000.0,34084000.0,390926000.0,30699000.0,319022000.0,53701000.0,61151000.0,,,49032000.0,56257000.0,47773000.0,628000.0,46861000.0,4867000.0,26024000.0,386875000.0,12340000.0,5000000.0,,1112176000.0,304805000.0,340163000.0,683196000.0,428980000.0,25714000.0,216881000.0,,
2021-06-30 00:00:00,CQE,400000.0,5300000.0,629900000.0,,,,297100000.0,80000000.0,,7300000.0,1178300000.0,,1400000.0,55000000.0,,21900000.0,1448000000.0,526500000.0,,,1542000000.0,14000000.0,62000000.0,363700000.0,1178300000.0,21900000.0,,,
2020-06-30 00:00:00,RMS,23350000.0,165670000.0,370781000.0,,,,,,,3234000.0,515220000.0,1127000.0,,88900000.0,66704000.0,-34707000.0,482883000.0,179146000.0,,3370000.0,754942000.0,270932000.0,159172000.0,239722000.0,515220000.0,-34707000.0,97553000.0,,
2021-06-30 00:00:00,AEF,5590000.0,27813000.0,10676000.0,2900000.0,,,,141000.0,,4682000.0,24180000.0,3404000.0,626000.0,1364000.0,505000.0,1034000.0,1891000.0,12470000.0,,,39466000.0,34030000.0,13947000.0,15286000.0,24180000.0,1034000.0,,,
2021-06-30 00:00:00,HGH,3194697000.0,173286000.0,583781000.0,14117000.0,45143000.0,24022000.0,1634768000.0,5543000.0,,3465000.0,692527000.0,4990488000.0,9637000.0,11531000.0,,-477000.0,35911000.0,178388000.0,,351613000.0,5677613000.0,576506000.0,3265326000.0,4915921000.0,761692000.0,-477000.0,,,
2020-12-31 00:00:00,29M,78231000.0,150173000.0,452844000.0,117700000.0,,,191763000.0,,,33359000.0,717423000.0,123798000.0,2766000.0,57636000.0,155614000.0,-657000.0,900531000.0,265236000.0,10200000.0,,1256568000.0,232239000.0,175263000.0,539145000.0,717423000.0,-657000.0,41234000.0,,
2009-12-31 00:00:00,GOLD,,374046.0,250100.0,,,,61.0,,,33775.0,407760.0,,,273507.0,,360000.0,,-202340.0,242389.0,,923656.0,923656.0,515835.0,515896.0,407760.0,360000.0,515835.0,,
2020-12-31 00:00:00,WAF,24418000.0,95027000.0,165263000.0,,,,93669000.0,,7036000.0,19690000.0,165229000.0,,,45471000.0,31054000.0,3851000.0,361062000.0,-3885000.0,132664000.0,39000.0,530713000.0,169651000.0,222500000.0,358448000.0,165229000.0,3851000.0,51950000.0,,
2021-06-30 00:00:00,HDN,7400000.0,249500000.0,944400000.0,,,,414800000.0,,,1700000.0,933100000.0,9800000.0,17600000.0,16600000.0,,-18400000.0,1111800000.0,7100000.0,,,1390400000.0,268800000.0,31500000.0,457300000.0,933100000.0,-18400000.0,,,
2021-06-30 00:00:00,AUI,155000.0,5215000.0,451268000.0,,,,70000000.0,1433061000.0,,4259000.0,1096219000.0,,,202000.0,210407000.0,511028000.0,194000.0,133923000.0,65000000.0,,1442843000.0,9588000.0,66119000.0,346624000.0,1096219000.0,511028000.0,,,
2020-12-31 00:00:00,SIQ,4416000.0,27368000.0,283516000.0,12247000.0,274395000.0,16007000.0,24720000.0,827000.0,,16732000.0,-19467000.0,12247000.0,48165000.0,69823000.0,2596000.0,-12218000.0,10885000.0,-363000.0,,,408441000.0,94080000.0,101512000.0,137506000.0,270935000.0,-12218000.0,,,
2020-12-31 00:00:00,SZL,60933272.0,84285383.0,1970.0,,,537046.0,41296559.0,,,82210606.0,59421371.0,52537.0,4798520.0,615839.0,4483073.0,425065.0,520762.0,-52234360.0,,,174110773.0,173000428.0,68372724.0,114152356.0,59958417.0,-450167.0,,112640974.0,
2021-06-30 00:00:00,FCL,3289594.0,13998945.0,301677.0,,41332032.0,89541930.0,,,,26664328.0,5466616.0,1627603.0,963369.0,20218323.0,8475201.0,14799256.0,8356693.0,-3000302.0,,,184469799.0,43611541.0,34391576.0,48129221.0,136340578.0,14799256.0,,124239947.0,1627603.0
2020-06-30 00:00:00,HSN,4794000.0,44492000.0,140952000.0,9971000.0,219695000.0,157965000.0,157852000.0,,,69861000.0,-125166000.0,13652000.0,1916000.0,50713000.0,43660000.0,14801000.0,31501000.0,96741000.0,,,545523000.0,122710000.0,76133000.0,293029000.0,252494000.0,14801000.0,,,
2021-06-30 00:00:00,CTT,14753855.0,47130634.0,188344920.0,2466813.0,,5474603.0,,,,1743596.0,30288305.0,2466813.0,23044.0,4831624.0,2318539.0,-150549516.0,,-2032496.0,,,57822704.0,49881288.0,19741257.0,22059796.0,35762908.0,-150549516.0,584344.0,,
2021-06-30 00:00:00,NWS,321000000.0,2236000000.0,6000000.0,378000000.0,4653000000.0,2711000000.0,2229000000.0,442000000.0,935000000.0,1553000000.0,847000000.0,1734000000.0,414000000.0,1191000000.0,974000000.0,-941000000.0,2775000000.0,-2911000000.0,6000000.0,,16771000000.0,4456000000.0,3234000000.0,7625000000.0,8211000000.0,-941000000.0,253000000.0,12057000000.0,
2020-12-31 00:00:00,GOR,11459000.0,126387000.0,203949000.0,,,,,1541000.0,,5502000.0,419467000.0,,,15510000.0,44072000.0,3622000.0,468269000.0,211896000.0,,874000.0,627118000.0,157308000.0,57292000.0,207651000.0,419467000.0,3622000.0,23376000.0,,
2020-09-30 00:00:00,UMG,88700000.0,262100000.0,166900000.0,21700000.0,324300000.0,13300000.0,350200000.0,,,234900000.0,693700000.0,26400000.0,4400000.0,11100000.0,132700000.0,452600000.0,687200000.0,411800000.0,107300000.0,,1886800000.0,835600000.0,316600000.0,855500000.0,1031300000.0,452600000.0,318500000.0,,
2021-06-30 00:00:00,PNV,1814219.0,7688554.0,139250502.0,,,1652320.0,5058338.0,,,5667055.0,20699725.0,619659.0,146315.0,2350468.0,215959.0,-1637216.0,19823157.0,-115261241.0,1466246.0,50000.0,38339298.0,16244162.0,8649625.0,15987253.0,22352045.0,-1637216.0,1959835.0,,475522.0
2020-06-30 00:00:00,INR,1557000.0,38268000.0,153290000.0,,,,,,,58000.0,130046000.0,337000.0,,,276000.0,9837000.0,95155000.0,-33081000.0,,,133818000.0,38326000.0,3368000.0,3772000.0,130046000.0,9837000.0,,,
0,FAIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-30 00:00:00,BKI,10363000.0,40606000.0,929185000.0,15601000.0,,,,1194994000.0,,36105000.0,1172392000.0,15601000.0,,1190000.0,103414000.0,,1000.0,243207000.0,,,1287359000.0,76763000.0,11553000.0,114967000.0,1172392000.0,,,,
0,ISX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-12-31 00:00:00,APX,28284000.0,78437000.0,362138000.0,10686000.0,262802000.0,96586000.0,,,,117282000.0,126484000.0,11724000.0,1918000.0,38783000.0,17960000.0,-657000.0,28475000.0,124391000.0,,,600366000.0,200779000.0,77829000.0,114494000.0,485872000.0,-657000.0,,,
2021-06-30 00:00:00,PPK,23000.0,30365000.0,75348000.0,922000.0,,,,32598000.0,11616000.0,1721000.0,76648000.0,2544000.0,28734000.0,7769000.0,13000.0,2685000.0,530000.0,-17915000.0,,,96602000.0,60930000.0,8325000.0,8338000.0,76648000.0,2482000.0,,16733000.0,1622000.0
2020-06-30 00:00:00,KGN,35910000.0,146726000.0,269033000.0,2387000.0,,8279000.0,,,,5390000.0,155746000.0,2387000.0,27000.0,71798000.0,569000.0,-130464000.0,2603000.0,25456000.0,,,279667000.0,266398000.0,114620000.0,115642000.0,164025000.0,-130464000.0,112882000.0,,
2020-06-30 00:00:00,EML,30019000.0,855785000.0,455583000.0,25044000.0,287766000.0,116982000.0,35848000.0,443916000.0,,43976000.0,36244000.0,41880000.0,1847000.0,1277082000.0,96365000.0,11187000.0,14629000.0,-25778000.0,,96003000.0,1906266000.0,1001093000.0,1326253000.0,1465274000.0,440992000.0,11187000.0,,,
2020-12-31 00:00:00,MAF,17801000.0,138004000.0,154579000.0,3905000.0,9827000.0,11794000.0,237540000.0,101068000.0,,179065000.0,215236000.0,97733000.0,6635000.0,10934000.0,842000.0,25141000.0,6788000.0,57137000.0,,,569343000.0,342133000.0,91160000.0,332486000.0,236857000.0,25141000.0,,,
2021-06-30 00:00:00,NCK,11542000.0,106892000.0,3364000.0,5334000.0,2378000.0,313000.0,18162000.0,,,1694000.0,111335000.0,5334000.0,1565000.0,78147000.0,2666000.0,958000.0,269532000.0,109704000.0,15500000.0,,436823000.0,159266000.0,135960000.0,322797000.0,114026000.0,958000.0,46733000.0,,
2020-12-31 00:00:00,DBI,42325000.0,139135000.0,1285714000.0,,,3110150000.0,2323846000.0,226760000.0,,45305000.0,-2240216000.0,36496000.0,,242426000.0,29048000.0,-302572000.0,457000.0,-113208000.0,47619000.0,,3561981000.0,188118000.0,338941000.0,2692047000.0,869934000.0,-302572000.0,,,
2021-06-30 00:00:00,MMS,30458000.0,157997000.0,76257000.0,13753000.0,87862000.0,46990000.0,152444000.0,,,40975000.0,134343000.0,20665000.0,68095000.0,60492000.0,36949000.0,-9510000.0,192126000.0,202448000.0,24099000.0,,685930000.0,308517000.0,180069000.0,416735000.0,269195000.0,-9510000.0,15312000.0,,6912000.0
2017-06-30 00:00:00,LEP,,59585000.0,258118000.0,282000.0,,,527650000.0,1471000.0,,258000.0,585980000.0,282000.0,253000.0,28217000.0,,893000.0,1080188000.0,326969000.0,527650000.0,,1142037000.0,60096000.0,28407000.0,556057000.0,585980000.0,893000.0,,,
2020-06-30 00:00:00,ABB,11175000.0,21435000.0,10632000.0,,,2458000.0,,,,11389000.0,-23181000.0,228000.0,,23116000.0,234000.0,,17793000.0,-31355000.0,5500000.0,1947000.0,57532000.0,37053000.0,70480000.0,78255000.0,-20723000.0,,1692000.0,,
2020-06-30 00:00:00,AVZ,320935.0,14202294.0,103495333.0,,,,,,11690054.0,263414.0,82665744.0,,66912.0,17747.0,5796838.0,9332520.0,86108884.0,-30162109.0,,47302.0,100707158.0,14598274.0,503171.0,6351360.0,82665744.0,9332520.0,,,
2020-06-30 00:00:00,RBL,22319000.0,58129000.0,145438000.0,617000.0,51489000.0,20087000.0,,,,7262000.0,-4098000.0,2284000.0,309000.0,47306000.0,268000.0,13364000.0,8878000.0,-86021000.0,,,159520000.0,76782000.0,85955000.0,92042000.0,67478000.0,8061000.0,7019000.0,,
2021-06-30 00:00:00,DUI,94000.0,5156000.0,442098000.0,,,,117500000.0,1242603000.0,,9512000.0,939159000.0,,,714000.0,199688000.0,447568000.0,,49493000.0,,,1257382000.0,14779000.0,1035000.0,318223000.0,939159000.0,447568000.0,,,
2020-12-31 00:00:00,OML,3308000.0,80042000.0,876291000.0,,594639000.0,180520000.0,209612000.0,,-905000.0,95742000.0,32241000.0,,5751000.0,13365000.0,35738000.0,28791000.0,941448000.0,-97682000.0,,,1908800000.0,192193000.0,211828000.0,1102305000.0,807400000.0,28791000.0,3472000.0,,
2020-06-30 00:00:00,SBM,63550000.0,405541000.0,1422290000.0,13670000.0,,,304189000.0,42906000.0,,8700000.0,1348977000.0,47005000.0,2039000.0,30172000.0,390371000.0,-35091000.0,1572897000.0,-38222000.0,,,2175013000.0,512205000.0,116098000.0,826036000.0,1348977000.0,-35091000.0,87401000.0,,
2020-12-31 00:00:00,PPM,15178000.0,885578000.0,601770000.0,52344000.0,,38878000.0,13797013000.0,,1001000.0,13316157000.0,695043000.0,56357000.0,8769193000.0,8426200000.0,22230000.0,-65091000.0,13565000.0,197242000.0,,,23100411000.0,22991611000.0,8546246000.0,22365489000.0,733921000.0,-65091000.0,,,
2020-06-30 00:00:00,GUD,44661000.0,29987000.0,112880000.0,,162149000.0,121436000.0,172897000.0,1734000.0,,116446000.0,-8800000.0,4111000.0,5810000.0,9588000.0,29066000.0,11001000.0,93741000.0,150904000.0,49000.0,,643594000.0,260423000.0,96942000.0,368809000.0,274785000.0,11001000.0,108180000.0,,
2021-06-30 00:00:00,IMD,19173000.0,58477000.0,169078000.0,25144000.0,62104000.0,30839000.0,11128000.0,,,60573000.0,160108000.0,28852000.0,5185000.0,11073000.0,9159000.0,1088000.0,78581000.0,82885000.0,,,366112000.0,165736000.0,57965000.0,113061000.0,253051000.0,1088000.0,41501000.0,,
2021-06-30 00:00:00,PGH,273154000.0,62152000.0,1750476000.0,32029000.0,447412000.0,11957000.0,655482000.0,35110000.0,,142702000.0,-27499000.0,34051000.0,,105492000.0,30185000.0,-902383000.0,1014199000.0,-416223000.0,,1714000.0,2007743000.0,465014000.0,491194000.0,1575873000.0,431870000.0,-902383000.0,242706000.0,,
2021-06-30 00:00:00,WSA,33508000.0,151052000.0,560702000.0,,,506000.0,,63771000.0,,21065000.0,634929000.0,,,461000.0,89385000.0,51491000.0,532405000.0,23242000.0,,,806903000.0,210221000.0,68870000.0,171468000.0,635435000.0,51491000.0,36445000.0,,
2020-07-31 00:00:00,KMD,63939000.0,231885000.0,626380000.0,,274402000.0,408176000.0,241270000.0,,4007000.0,77458000.0,92617000.0,3945000.0,53000.0,73822000.0,95865000.0,-16611000.0,348720000.0,165426000.0,54000.0,,1573432000.0,538189000.0,236751000.0,794230000.0,775195000.0,-16611000.0,228793000.0,,
2021-06-30 00:00:00,RFF,1597000.0,11647000.0,380440000.0,,,110418000.0,362212000.0,17779000.0,12990000.0,5422000.0,525136000.0,11865000.0,9543000.0,10207000.0,11871000.0,48347000.0,875169000.0,206767000.0,6011000.0,,1041904000.0,26673000.0,19277000.0,393360000.0,635554000.0,48347000.0,61000.0,,
2021-03-31 00:00:00,PEB,818000.0,4129000.0,190305000.0,,,162000.0,,,,2866000.0,24947000.0,15000.0,159000.0,361000.0,,4865000.0,3665000.0,-170061000.0,,19000000.0,31184000.0,27342000.0,4295000.0,6075000.0,25109000.0,4865000.0,790000.0,,15000.0
2021-06-30 00:00:00,MSB,19598000.0,136881000.0,1163153000.0,,134453000.0,446093000.0,41045000.0,2080000.0,,2646000.0,851000.0,1724000.0,5019000.0,14515000.0,19517000.0,65813000.0,12140000.0,-647569000.0,53200000.0,,744717000.0,148227000.0,94273000.0,163320000.0,581397000.0,65813000.0,,,
2021-06-30 00:00:00,SYA,1648184.0,35502596.0,128727789.0,,,,,,6496928.0,6189412.0,61389199.0,,4223088.0,2017375.0,1.0,304633.0,25762579.0,-67643223.0,,,71721323.0,45958744.0,3819971.0,3835196.0,61389199.0,304633.0,,,
0,MHHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
